GP-No;Name;Time;Timegap;X;Y;X-offset;Y-offset;Pupil Diameter Left (mm);Pupil Diameter Right (mm);Mouse X-coord;Mouse Y-coord;AoI
10213;CANDIDA;186412;16;893;238;0;0;0;4,78;-;-;-
10214;CANDIDA;186428;16;894;212;0;0;0;4,8;-;-;-
10215;CANDIDA;186445;16;886;228;0;0;0;4,7;-;-;-
10216;CANDIDA;186462;16;893;230;0;0;0;4,73;-;-;-
10217;CANDIDA;186478;16;887;228;0;0;0;4,68;-;-;-
10218;CANDIDA;186495;16;892;237;0;0;0;4,7;-;-;-
10219;CANDIDA;186512;16;899;202;0;0;0;4,65;-;-;-
10220;CANDIDA;186528;16;886;204;0;0;0;4,68;-;-;-
10221;CANDIDA;186545;16;896;202;0;0;0;4,68;-;-;-
10222;CANDIDA;186562;16;886;205;0;0;0;4,67;-;-;-
10223;CANDIDA;186578;16;882;217;0;0;0;4,72;-;-;-
10224;CANDIDA;186595;16;890;222;0;0;0;4,73;-;-;-
10225;CANDIDA;186611;16;896;224;0;0;0;4,62;-;-;-
10226;CANDIDA;186628;16;897;230;0;0;0;4,64;-;-;-
10227;CANDIDA;186645;16;890;193;0;0;0;4,62;-;-;-
10228;CANDIDA;186661;16;890;199;0;0;0;4,64;-;-;-
10229;CANDIDA;186678;16;894;204;0;0;0;4,72;-;-;-
10230;CANDIDA;186695;16;890;240;0;0;0;4,76;-;-;-
10231;CANDIDA;186711;16;890;235;0;0;0;4,76;-;-;-
10232;CANDIDA;186728;16;890;214;0;0;0;4,68;-;-;-
10233;CANDIDA;186745;16;884;196;0;0;0;4,65;-;-;-
10234;CANDIDA;186761;16;892;212;0;0;0;4,67;-;-;-
10235;CANDIDA;186778;16;892;217;0;0;0;4,65;-;-;-
10236;CANDIDA;186794;16;884;206;0;0;0;4,65;-;-;-
10237;CANDIDA;186811;16;893;209;0;0;0;4,75;-;-;-
10238;CANDIDA;186828;16;893;206;0;0;0;4,6;-;-;-
10239;CANDIDA;186844;16;889;211;0;0;0;4,6;-;-;-
10240;CANDIDA;186861;16;897;204;0;0;0;4,51;-;-;-
10241;CANDIDA;186878;16;897;198;0;0;0;4,59;-;-;-
10242;CANDIDA;186894;16;892;185;0;0;0;4,59;-;-;-
10243;CANDIDA;186911;16;897;208;0;0;0;4,64;-;-;-
10244;CANDIDA;186928;16;902;193;0;0;0;4,52;-;-;-
10245;CANDIDA;186944;16;894;193;0;0;0;4,52;-;-;-
10246;CANDIDA;186961;16;894;208;0;0;0;4,6;-;-;-
10247;CANDIDA;186977;16;887;178;0;0;0;4,57;-;-;-
10248;CANDIDA;186994;16;886;211;0;0;0;4,64;-;-;-
10249;CANDIDA;187011;16;889;206;0;0;0;4,54;-;-;-
10250;CANDIDA;187027;16;890;205;0;0;0;4,54;-;-;-
10251;CANDIDA;187044;16;884;206;0;0;0;4,57;-;-;-
10252;CANDIDA;187061;16;884;214;0;0;0;4,65;-;-;-
10253;CANDIDA;187077;16;889;212;0;0;0;4,65;-;-;-
10254;CANDIDA;187094;16;889;202;0;0;0;4,64;-;-;-
10255;CANDIDA;187111;16;886;199;0;0;0;4,65;-;-;-
10256;CANDIDA;187127;16;887;225;0;0;0;4,64;-;-;-
10257;CANDIDA;187144;16;886;218;0;0;0;4,7;-;-;-
10258;CANDIDA;187160;16;887;196;0;0;0;4,64;-;-;-
10259;CANDIDA;187177;16;880;208;0;0;0;4,64;-;-;-
10260;CANDIDA;187194;16;879;199;0;0;0;4,72;-;-;-
10261;CANDIDA;187210;16;889;217;0;0;0;4,68;-;-;-
10262;CANDIDA;187227;16;890;217;0;0;0;4,8;-;-;-
10263;CANDIDA;187244;16;890;225;0;0;0;4,75;-;-;-
10264;CANDIDA;187260;16;890;227;0;0;0;4,83;-;-;-
10265;CANDIDA;187277;16;889;232;0;0;0;4,81;-;-;-
10266;CANDIDA;187294;16;899;196;0;0;0;4,73;-;-;-
10267;CANDIDA;187310;16;880;208;0;0;0;4,73;-;-;-
10268;CANDIDA;187327;16;896;214;0;0;0;4,75;-;-;-
10269;CANDIDA;187343;16;892;230;0;0;0;4,84;-;-;-
10270;CANDIDA;187360;16;866;283;0;0;0;4,84;-;-;-
10271;CANDIDA;187377;16;897;315;0;0;0;4,67;-;-;-
10272;CANDIDA;187393;16;910;130;0;0;0;-1;-;-;-
10273;CANDIDA;187443;49;946;271;0;0;0;-1;-;-;-
10274;CANDIDA;187460;16;923;759;0;0;0;4,76;-;-;-
10275;CANDIDA;187477;16;974;199;0;0;0;4,84;-;-;-
10276;CANDIDA;187493;16;956;219;0;0;0;4,75;-;-;-
10277;CANDIDA;187510;16;949;208;0;0;0;4,81;-;-;-
10278;CANDIDA;187526;16;950;202;0;0;0;4,68;-;-;-
10279;CANDIDA;187543;16;947;218;0;0;0;4,78;-;-;-
10280;CANDIDA;187560;16;961;243;0;0;0;4,76;-;-;-
10281;CANDIDA;187576;16;960;237;0;0;0;4,76;-;-;-
10282;CANDIDA;187593;16;946;215;0;0;0;4,67;-;-;-
10283;CANDIDA;187610;16;943;217;0;0;0;4,67;-;-;-
10284;CANDIDA;187626;16;943;215;0;0;0;4,83;-;-;-
10285;CANDIDA;187643;16;951;214;0;0;0;4,81;-;-;-
10286;CANDIDA;187659;16;954;204;0;0;0;4,64;-;-;-
10287;CANDIDA;187676;16;950;217;0;0;0;4,67;-;-;-
10288;CANDIDA;187693;16;953;208;0;0;0;4,7;-;-;-
10289;CANDIDA;187709;16;947;199;0;0;0;4,7;-;-;-
10290;CANDIDA;187726;16;946;215;0;0;0;4,67;-;-;-
10291;CANDIDA;187743;16;953;201;0;0;0;4,62;-;-;-
10292;CANDIDA;187759;16;961;201;0;0;0;4,65;-;-;-
10293;CANDIDA;187776;16;959;204;0;0;0;4,68;-;-;-
10294;CANDIDA;187793;16;953;217;0;0;0;4,73;-;-;-
10295;CANDIDA;187809;16;953;205;0;0;0;4,67;-;-;-
10296;CANDIDA;187826;16;1100;225;0;0;0;4,72;-;-;-
10297;CANDIDA;187842;16;1382;214;0;0;0;4,62;-;-;-
10298;CANDIDA;187909;66;1565;65;0;0;0;4,2;-;-;-
10299;CANDIDA;187926;16;1575;130;0;0;0;4,62;-;-;-
10300;CANDIDA;187942;16;1568;78;0;0;0;4,52;-;-;-
10301;CANDIDA;187959;16;1565;84;0;0;0;4,64;-;-;-
10302;CANDIDA;187976;16;1562;108;0;0;0;4,57;-;-;-
10303;CANDIDA;188907;931;969;42;0;0;0;4,83;-;-;-
10304;CANDIDA;188924;16;880;143;0;0;0;4,67;-;-;-
10305;CANDIDA;188940;16;856;118;0;0;0;4,64;-;-;-
10306;CANDIDA;188957;16;834;124;0;0;0;4,65;-;-;-
10307;CANDIDA;188974;16;832;139;0;0;0;4,73;-;-;-
10308;CANDIDA;188990;16;832;117;0;0;0;4,8;-;-;-
10309;CANDIDA;189007;16;820;139;0;0;0;4,83;-;-;-
10310;CANDIDA;189024;16;830;117;0;0;0;4,73;-;-;-
10311;CANDIDA;189040;16;815;133;0;0;0;4,8;-;-;-
10312;CANDIDA;189057;16;819;141;0;0;0;4,83;-;-;-
10313;CANDIDA;189073;16;823;156;0;0;0;4,92;-;-;-
10314;CANDIDA;189090;16;816;176;0;0;0;4,89;-;-;-
10315;CANDIDA;189107;16;819;183;0;0;0;4,89;-;-;-
10316;CANDIDA;189123;16;830;140;0;0;0;4,76;-;-;-
10317;CANDIDA;189140;16;859;160;0;0;0;4,86;-;-;-
10318;CANDIDA;189157;16;823;156;0;0;0;4,78;-;-;-
10319;CANDIDA;189173;16;829;169;0;0;0;4,89;-;-;-
10320;CANDIDA;189190;16;833;165;0;0;0;4,91;-;-;-
10321;CANDIDA;189207;16;850;173;0;0;0;4,84;-;-;-
10322;CANDIDA;189223;16;836;183;0;0;0;4,86;-;-;-
10323;CANDIDA;189240;16;829;167;0;0;0;4,83;-;-;-
10324;CANDIDA;189256;16;830;182;0;0;0;4,86;-;-;-
10325;CANDIDA;189273;16;833;214;0;0;0;5,01;-;-;-
10326;CANDIDA;189290;16;833;206;0;0;0;5,05;-;-;-
10327;CANDIDA;189306;16;829;186;0;0;0;5,05;-;-;-
10328;CANDIDA;189323;16;833;172;0;0;0;4,94;-;-;-
10329;CANDIDA;189340;16;834;179;0;0;0;5,05;-;-;-
10330;CANDIDA;189356;16;830;182;0;0;0;4,99;-;-;-
10331;CANDIDA;189373;16;854;175;0;0;0;4,94;-;-;-
10332;CANDIDA;189390;16;827;178;0;0;0;4,91;-;-;-
10333;CANDIDA;189406;16;839;180;0;0;0;5,07;-;-;-
10334;CANDIDA;189423;16;700;202;0;0;0;5,01;-;-;-
10335;CANDIDA;189439;16;682;205;0;0;0;5,07;-;-;-
10336;CANDIDA;189456;16;686;218;0;0;0;5,09;-;-;-
10337;CANDIDA;189473;16;689;231;0;0;0;5,1;-;-;-
10338;CANDIDA;189489;16;682;209;0;0;0;5,04;-;-;-
10339;CANDIDA;189506;16;682;211;0;0;0;5,05;-;-;-
10340;CANDIDA;189523;16;686;191;0;0;0;5,05;-;-;-
10341;CANDIDA;189539;16;685;214;0;0;0;5,05;-;-;-
10342;CANDIDA;189556;16;682;224;0;0;0;5,13;-;-;-
10343;CANDIDA;189573;16;682;196;0;0;0;4,94;-;-;-
10344;CANDIDA;189589;16;679;212;0;0;0;5,01;-;-;-
10345;CANDIDA;189606;16;680;201;0;0;0;5,02;-;-;-
10346;CANDIDA;189622;16;685;191;0;0;0;5,05;-;-;-
10347;CANDIDA;189639;16;683;179;0;0;0;4,91;-;-;-
10348;CANDIDA;189656;16;682;199;0;0;0;5,01;-;-;-
10349;CANDIDA;189672;16;685;179;0;0;0;4,91;-;-;-
10350;CANDIDA;189689;16;679;195;0;0;0;5,01;-;-;-
10351;CANDIDA;189706;16;680;175;0;0;0;4,92;-;-;-
10352;CANDIDA;189722;16;683;162;0;0;0;4,92;-;-;-
10353;CANDIDA;189739;16;680;201;0;0;0;4,96;-;-;-
10354;CANDIDA;189756;16;683;185;0;0;0;4,91;-;-;-
10355;CANDIDA;189772;16;675;182;0;0;0;4,91;-;-;-
10356;CANDIDA;189789;16;679;195;0;0;0;4,96;-;-;-
10357;CANDIDA;189805;16;686;205;0;0;0;4,88;-;-;-
10358;CANDIDA;189822;16;683;199;0;0;0;4,89;-;-;-
10359;CANDIDA;189839;16;678;209;0;0;0;4,94;-;-;-
10360;CANDIDA;189855;16;682;183;0;0;0;4,91;-;-;-
10361;CANDIDA;189872;16;678;211;0;0;0;4,94;-;-;-
10362;CANDIDA;189889;16;682;206;0;0;0;4,88;-;-;-
10363;CANDIDA;189905;16;672;189;0;0;0;4,86;-;-;-
10364;CANDIDA;189922;16;673;186;0;0;0;4,83;-;-;-
10365;CANDIDA;189938;16;676;204;0;0;0;4,92;-;-;-
10366;CANDIDA;189955;16;679;186;0;0;0;4,88;-;-;-
10367;CANDIDA;189972;16;683;215;0;0;0;4,96;-;-;-
10368;CANDIDA;189988;16;678;225;0;0;0;4,86;-;-;-
10369;CANDIDA;190005;16;696;224;0;0;0;4,86;-;-;-
10370;CANDIDA;190022;16;569;1047;0;0;0;4,28;-;-;-
10371;CANDIDA;190072;49;675;7;0;0;0;-1;-;-;-
10372;CANDIDA;190088;16;723;554;0;0;0;4,8;-;-;-
10373;CANDIDA;190105;16;719;165;0;0;0;4,86;-;-;-
10374;CANDIDA;190121;16;723;269;0;0;0;4,78;-;-;-
10375;CANDIDA;190138;16;718;274;0;0;0;4,76;-;-;-
10376;CANDIDA;190155;16;710;276;0;0;0;4,8;-;-;-
10377;CANDIDA;190171;16;719;279;0;0;0;4,83;-;-;-
10378;CANDIDA;190188;16;718;284;0;0;0;4,89;-;-;-
10379;CANDIDA;190205;16;720;274;0;0;0;4,84;-;-;-
10380;CANDIDA;190221;16;713;279;0;0;0;4,86;-;-;-
10381;CANDIDA;190238;16;712;273;0;0;0;4,86;-;-;-
10382;CANDIDA;190255;16;709;257;0;0;0;4,81;-;-;-
10383;CANDIDA;190271;16;715;284;0;0;0;4,84;-;-;-
10384;CANDIDA;190288;16;709;279;0;0;0;4,83;-;-;-
10385;CANDIDA;190304;16;722;253;0;0;0;4,76;-;-;-
10386;CANDIDA;190321;16;712;280;0;0;0;4,86;-;-;-
10387;CANDIDA;190338;16;713;258;0;0;0;4,78;-;-;-
10388;CANDIDA;190354;16;709;264;0;0;0;4,8;-;-;-
10389;CANDIDA;190371;16;723;248;0;0;0;4,76;-;-;-
10390;CANDIDA;190388;16;720;276;0;0;0;4,8;-;-;-
10391;CANDIDA;190404;16;720;263;0;0;0;4,84;-;-;-
10392;CANDIDA;190421;16;712;282;0;0;0;4,8;-;-;-
10393;CANDIDA;190438;16;709;248;0;0;0;4,7;-;-;-
10394;CANDIDA;190454;16;709;256;0;0;0;4,76;-;-;-
10395;CANDIDA;190471;16;706;254;0;0;0;4,62;-;-;-
10396;CANDIDA;190487;16;710;270;0;0;0;4,76;-;-;-
10397;CANDIDA;190504;16;710;263;0;0;0;4,72;-;-;-
10398;CANDIDA;190521;16;700;273;0;0;0;4,81;-;-;-
10399;CANDIDA;190537;16;713;289;0;0;0;4,81;-;-;-
10400;CANDIDA;190554;16;709;279;0;0;0;4,81;-;-;-
10401;CANDIDA;190571;16;713;257;0;0;0;4,72;-;-;-
10402;CANDIDA;190587;16;710;264;0;0;0;4,76;-;-;-
10403;CANDIDA;190604;16;718;235;0;0;0;4,72;-;-;-
10404;CANDIDA;190621;16;706;260;0;0;0;4,76;-;-;-
10405;CANDIDA;190637;16;716;251;0;0;0;4,73;-;-;-
10406;CANDIDA;190654;16;712;267;0;0;0;4,83;-;-;-
10407;CANDIDA;190670;16;700;264;0;0;0;4,72;-;-;-
10408;CANDIDA;190687;16;710;257;0;0;0;4,76;-;-;-
10409;CANDIDA;190704;16;710;260;0;0;0;4,76;-;-;-
10410;CANDIDA;190720;16;712;258;0;0;0;4,75;-;-;-
10411;CANDIDA;190737;16;712;258;0;0;0;4,73;-;-;-
10412;CANDIDA;190754;16;709;266;0;0;0;4,78;-;-;-
10413;CANDIDA;190770;16;713;280;0;0;0;4,84;-;-;-
10414;CANDIDA;190787;16;716;254;0;0;0;4,76;-;-;-
10415;CANDIDA;190804;16;727;263;0;0;0;4,8;-;-;-
10416;CANDIDA;190820;16;710;256;0;0;0;4,76;-;-;-
10417;CANDIDA;190837;16;712;248;0;0;0;4,73;-;-;-
10418;CANDIDA;190853;16;710;253;0;0;0;4,75;-;-;-
10419;CANDIDA;190870;16;716;295;0;0;0;4,75;-;-;-
10420;CANDIDA;190887;16;718;283;0;0;0;4,65;-;-;-
10421;CANDIDA;190903;16;713;286;0;0;0;4,81;-;-;-
10422;CANDIDA;190920;16;719;264;0;0;0;4,81;-;-;-
10423;CANDIDA;190937;16;719;273;0;0;0;4,83;-;-;-
10424;CANDIDA;190953;16;715;264;0;0;0;4,84;-;-;-
10425;CANDIDA;190970;16;720;280;0;0;0;4,8;-;-;-
10426;CANDIDA;190986;16;720;234;0;0;0;4,78;-;-;-
10427;CANDIDA;191003;16;715;237;0;0;0;4,81;-;-;-
10428;CANDIDA;191020;16;709;261;0;0;0;4,81;-;-;-
10429;CANDIDA;191036;16;722;257;0;0;0;4,81;-;-;-
10430;CANDIDA;191053;16;713;270;0;0;0;4,83;-;-;-
10431;CANDIDA;191070;16;712;286;0;0;0;4,88;-;-;-
10432;CANDIDA;191086;16;708;245;0;0;0;4,8;-;-;-
10433;CANDIDA;191103;16;712;271;0;0;0;4,88;-;-;-
10434;CANDIDA;191120;16;708;257;0;0;0;4,84;-;-;-
10435;CANDIDA;191136;16;718;250;0;0;0;4,91;-;-;-
10436;CANDIDA;191153;16;716;260;0;0;0;4,89;-;-;-
10437;CANDIDA;191169;16;706;257;0;0;0;4,73;-;-;-
10438;CANDIDA;191186;16;715;277;0;0;0;4,94;-;-;-
10439;CANDIDA;191203;16;713;267;0;0;0;4,91;-;-;-
10440;CANDIDA;191219;16;715;271;0;0;0;4,86;-;-;-
10441;CANDIDA;191236;16;710;279;0;0;0;4,94;-;-;-
10442;CANDIDA;191253;16;716;263;0;0;0;4,97;-;-;-
10443;CANDIDA;191269;16;709;267;0;0;0;4,89;-;-;-
10444;CANDIDA;191286;16;720;258;0;0;0;4,89;-;-;-
10445;CANDIDA;191303;16;719;283;0;0;0;4,89;-;-;-
10446;CANDIDA;191319;16;713;277;0;0;0;4,96;-;-;-
10447;CANDIDA;191336;16;716;280;0;0;0;4,92;-;-;-
10448;CANDIDA;191352;16;716;274;0;0;0;4,97;-;-;-
10449;CANDIDA;191369;16;713;292;0;0;0;4,88;-;-;-
10450;CANDIDA;191386;16;720;365;0;0;0;4,94;-;-;-
10451;CANDIDA;191402;16;645;897;0;0;0;4,68;-;-;-
10452;CANDIDA;191452;49;736;383;0;0;0;-1;-;-;-
10453;CANDIDA;191469;16;705;741;0;0;0;4,72;-;-;-
10454;CANDIDA;191486;16;676;222;0;0;0;4,92;-;-;-
10455;CANDIDA;191502;16;696;263;0;0;0;4,97;-;-;-
10456;CANDIDA;191519;16;699;264;0;0;0;4,99;-;-;-
10457;CANDIDA;191535;16;700;267;0;0;0;4,99;-;-;-
10458;CANDIDA;191552;16;696;269;0;0;0;4,92;-;-;-
10459;CANDIDA;191569;16;700;260;0;0;0;4,94;-;-;-
10460;CANDIDA;191585;16;699;253;0;0;0;4,92;-;-;-
10461;CANDIDA;191602;16;689;292;0;0;0;5,02;-;-;-
10462;CANDIDA;191619;16;688;269;0;0;0;4,94;-;-;-
10463;CANDIDA;191635;16;683;284;0;0;0;5,04;-;-;-
10464;CANDIDA;191652;16;692;277;0;0;0;5,01;-;-;-
10465;CANDIDA;191669;16;682;269;0;0;0;5,01;-;-;-
10466;CANDIDA;191685;16;696;270;0;0;0;4,97;-;-;-
10467;CANDIDA;191702;16;680;253;0;0;0;4,96;-;-;-
10468;CANDIDA;191718;16;690;257;0;0;0;4,91;-;-;-
10469;CANDIDA;191735;16;675;286;0;0;0;5,07;-;-;-
10470;CANDIDA;191752;16;696;290;0;0;0;5,04;-;-;-
10471;CANDIDA;191768;16;682;277;0;0;0;5,02;-;-;-
10472;CANDIDA;191785;16;689;257;0;0;0;4,92;-;-;-
10473;CANDIDA;191802;16;682;293;0;0;0;5,09;-;-;-
10474;CANDIDA;191818;16;685;264;0;0;0;4,94;-;-;-
10475;CANDIDA;191835;16;672;280;0;0;0;4,92;-;-;-
10476;CANDIDA;191852;16;686;274;0;0;0;4,96;-;-;-
10477;CANDIDA;191868;16;569;227;0;0;0;4,94;-;-;-
10478;CANDIDA;191885;16;603;266;0;0;0;4,99;-;-;-
10479;CANDIDA;191901;16;595;243;0;0;0;4,86;-;-;-
10480;CANDIDA;191918;16;592;271;0;0;0;4,97;-;-;-
10481;CANDIDA;191935;16;579;258;0;0;0;4,96;-;-;-
10482;CANDIDA;191951;16;588;230;0;0;0;4,92;-;-;-
10483;CANDIDA;191968;16;575;258;0;0;0;4,94;-;-;-
10484;CANDIDA;191985;16;599;263;0;0;0;5,01;-;-;-
10485;CANDIDA;192001;16;601;238;0;0;0;4,78;-;-;-
10486;CANDIDA;192018;16;598;241;0;0;0;4,88;-;-;-
10487;CANDIDA;192035;16;576;240;0;0;0;4,75;-;-;-
10488;CANDIDA;192051;16;602;257;0;0;0;4,84;-;-;-
10489;CANDIDA;192068;16;586;235;0;0;0;4,75;-;-;-
10490;CANDIDA;192084;16;582;263;0;0;0;4,8;-;-;-
10491;CANDIDA;192101;16;586;253;0;0;0;4,81;-;-;-
10492;CANDIDA;192118;16;593;227;0;0;0;4,68;-;-;-
10493;CANDIDA;192134;16;585;258;0;0;0;4,83;-;-;-
10494;CANDIDA;192151;16;583;263;0;0;0;4,86;-;-;-
10495;CANDIDA;192168;16;583;253;0;0;0;4,86;-;-;-
10496;CANDIDA;192184;16;591;235;0;0;0;4,75;-;-;-
10497;CANDIDA;192201;16;528;224;0;0;0;4,73;-;-;-
10498;CANDIDA;192217;16;541;240;0;0;0;4,7;-;-;-
10499;CANDIDA;192234;16;538;231;0;0;0;4,75;-;-;-
10500;CANDIDA;192251;16;536;266;0;0;0;4,83;-;-;-
10501;CANDIDA;192267;16;543;264;0;0;0;4,78;-;-;-
10502;CANDIDA;192284;16;535;245;0;0;0;4,73;-;-;-
10503;CANDIDA;192301;16;525;251;0;0;0;4,64;-;-;-
10504;CANDIDA;192317;16;521;258;0;0;0;4,62;-;-;-
10505;CANDIDA;192334;16;545;243;0;0;0;4,68;-;-;-
10506;CANDIDA;192351;16;525;234;0;0;0;4,67;-;-;-
10507;CANDIDA;192367;16;532;238;0;0;0;4,62;-;-;-
10508;CANDIDA;192384;16;528;258;0;0;0;4,73;-;-;-
10509;CANDIDA;192400;16;526;237;0;0;0;4,7;-;-;-
10510;CANDIDA;192417;16;521;241;0;0;0;4,67;-;-;-
10511;CANDIDA;192434;16;533;232;0;0;0;4,65;-;-;-
10512;CANDIDA;192450;16;522;227;0;0;0;4,6;-;-;-
10513;CANDIDA;192467;16;524;219;0;0;0;4,62;-;-;-
10514;CANDIDA;192484;16;528;240;0;0;0;4,7;-;-;-
10515;CANDIDA;192500;16;542;208;0;0;0;4,52;-;-;-
10516;CANDIDA;192517;16;532;231;0;0;0;4,6;-;-;-
10517;CANDIDA;192534;16;538;215;0;0;0;4,59;-;-;-
10518;CANDIDA;192550;16;528;247;0;0;0;4,6;-;-;-
10519;CANDIDA;192567;16;532;228;0;0;0;4,57;-;-;-
10520;CANDIDA;192583;16;525;222;0;0;0;4,57;-;-;-
10521;CANDIDA;192600;16;521;209;0;0;0;4,51;-;-;-
10522;CANDIDA;192617;16;521;244;0;0;0;4,67;-;-;-
10523;CANDIDA;192633;16;529;209;0;0;0;4,51;-;-;-
10524;CANDIDA;192650;16;535;204;0;0;0;4,51;-;-;-
10525;CANDIDA;192667;16;533;227;0;0;0;4,56;-;-;-
10526;CANDIDA;192683;16;538;260;0;0;0;4,78;-;-;-
10527;CANDIDA;192700;16;542;244;0;0;0;4,7;-;-;-
10528;CANDIDA;192717;16;532;235;0;0;0;4,59;-;-;-
10529;CANDIDA;192733;16;509;244;0;0;0;4,68;-;-;-
10530;CANDIDA;192750;16;528;224;0;0;0;4,52;-;-;-
10531;CANDIDA;192766;16;515;228;0;0;0;4,48;-;-;-
10532;CANDIDA;192783;16;529;212;0;0;0;4,46;-;-;-
10533;CANDIDA;192800;16;529;299;0;0;0;4,51;-;-;-
10534;CANDIDA;192816;16;506;339;0;0;0;4,56;-;-;-
10535;CANDIDA;192833;16;522;331;0;0;0;4,52;-;-;-
10536;CANDIDA;192850;16;521;357;0;0;0;4,59;-;-;-
10537;CANDIDA;192866;16;518;334;0;0;0;4,43;-;-;-
10538;CANDIDA;192883;16;505;338;0;0;0;4,54;-;-;-
10539;CANDIDA;192900;16;514;331;0;0;0;4,54;-;-;-
10540;CANDIDA;192916;16;516;323;0;0;0;4,46;-;-;-
10541;CANDIDA;192933;16;509;325;0;0;0;4,49;-;-;-
10542;CANDIDA;192949;16;508;328;0;0;0;4,43;-;-;-
10543;CANDIDA;192966;16;512;325;0;0;0;4,51;-;-;-
10544;CANDIDA;192983;16;514;313;0;0;0;4,43;-;-;-
10545;CANDIDA;192999;16;488;344;0;0;0;4,54;-;-;-
10546;CANDIDA;193016;16;511;331;0;0;0;4,49;-;-;-
10547;CANDIDA;193033;16;514;313;0;0;0;4,41;-;-;-
10548;CANDIDA;193049;16;508;345;0;0;0;4,54;-;-;-
10549;CANDIDA;193066;16;522;309;0;0;0;4,44;-;-;-
10550;CANDIDA;193083;16;505;308;0;0;0;4,49;-;-;-
10551;CANDIDA;193099;16;518;322;0;0;0;4,48;-;-;-
10552;CANDIDA;193116;16;495;315;0;0;0;4,46;-;-;-
10553;CANDIDA;193132;16;518;348;0;0;0;4,56;-;-;-
10554;CANDIDA;193149;16;509;326;0;0;0;4,48;-;-;-
10555;CANDIDA;193166;16;515;315;0;0;0;4,48;-;-;-
10556;CANDIDA;193182;16;509;335;0;0;0;4,59;-;-;-
10557;CANDIDA;193199;16;518;321;0;0;0;4,49;-;-;-
10558;CANDIDA;193216;16;504;342;0;0;0;4,52;-;-;-
10559;CANDIDA;193232;16;515;318;0;0;0;4,52;-;-;-
10560;CANDIDA;193249;16;514;319;0;0;0;4,46;-;-;-
10561;CANDIDA;193265;16;514;326;0;0;0;4,54;-;-;-
10562;CANDIDA;193282;16;506;315;0;0;0;4,54;-;-;-
10563;CANDIDA;193299;16;515;355;0;0;0;4,6;-;-;-
10564;CANDIDA;193315;16;514;313;0;0;0;4,52;-;-;-
10565;CANDIDA;193332;16;508;339;0;0;0;4,62;-;-;-
10566;CANDIDA;193349;16;498;332;0;0;0;4,57;-;-;-
10567;CANDIDA;193365;16;514;334;0;0;0;4,62;-;-;-
10568;CANDIDA;193382;16;509;331;0;0;0;4,59;-;-;-
10569;CANDIDA;193399;16;504;357;0;0;0;4,72;-;-;-
10570;CANDIDA;193415;16;511;344;0;0;0;4,73;-;-;-
10571;CANDIDA;193432;16;504;321;0;0;0;4,67;-;-;-
10572;CANDIDA;193448;16;502;332;0;0;0;4,76;-;-;-
10573;CANDIDA;193465;16;508;316;0;0;0;4,68;-;-;-
10574;CANDIDA;193482;16;516;341;0;0;0;4,64;-;-;-
10575;CANDIDA;193498;16;505;335;0;0;0;4,75;-;-;-
10576;CANDIDA;193515;16;504;318;0;0;0;4,68;-;-;-
10577;CANDIDA;193532;16;502;325;0;0;0;4,68;-;-;-
10578;CANDIDA;193548;16;498;341;0;0;0;4,8;-;-;-
10579;CANDIDA;193565;16;518;355;0;0;0;4,73;-;-;-
10580;CANDIDA;193582;16;509;338;0;0;0;4,72;-;-;-
10581;CANDIDA;193598;16;506;348;0;0;0;4,81;-;-;-
10582;CANDIDA;193615;16;501;347;0;0;0;4,81;-;-;-
10583;CANDIDA;193631;16;511;368;0;0;0;4,84;-;-;-
10584;CANDIDA;193648;16;509;339;0;0;0;4,78;-;-;-
10585;CANDIDA;193665;16;501;365;0;0;0;4,84;-;-;-
10586;CANDIDA;193681;16;514;388;0;0;0;4,91;-;-;-
10587;CANDIDA;193698;16;506;349;0;0;0;4,78;-;-;-
10588;CANDIDA;193715;16;512;352;0;0;0;4,84;-;-;-
10589;CANDIDA;193731;16;525;323;0;0;0;4,83;-;-;-
10590;CANDIDA;193748;16;524;360;0;0;0;4,89;-;-;-
10591;CANDIDA;193765;16;524;361;0;0;0;4,86;-;-;-
10592;CANDIDA;193781;16;515;352;0;0;0;4,8;-;-;-
10593;CANDIDA;193798;16;515;367;0;0;0;4,92;-;-;-
10594;CANDIDA;193814;16;516;351;0;0;0;4,88;-;-;-
10595;CANDIDA;193831;16;501;339;0;0;0;4,84;-;-;-
10596;CANDIDA;193848;16;522;375;0;0;0;4,89;-;-;-
10597;CANDIDA;193864;16;504;352;0;0;0;4,81;-;-;-
10598;CANDIDA;193881;16;499;321;0;0;0;4,81;-;-;-
10599;CANDIDA;193898;16;506;339;0;0;0;4,73;-;-;-
10600;CANDIDA;193914;16;499;373;0;0;0;4,96;-;-;-
10601;CANDIDA;193931;16;505;325;0;0;0;4,86;-;-;-
10602;CANDIDA;193948;16;522;358;0;0;0;4,94;-;-;-
10603;CANDIDA;193964;16;516;354;0;0;0;4,88;-;-;-
10604;CANDIDA;193981;16;509;357;0;0;0;4,94;-;-;-
10605;CANDIDA;193997;16;541;409;0;0;0;5,01;-;-;-
10606;CANDIDA;194014;16;556;554;0;0;0;4,92;-;-;-
10607;CANDIDA;194031;16;608;703;0;0;0;4,92;-;-;-
10608;CANDIDA;194047;16;592;643;0;0;0;4,76;-;-;-
10609;CANDIDA;194064;16;602;656;0;0;0;4,89;-;-;-
